"","Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"22944",2018-10-28,10,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22945",2018-10-29,10,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22946",2018-10-30,14,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22947",2018-10-31,25,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22948",2018-11-01,19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22949",2018-11-02,16,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22950",2018-11-03,5,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22951",2018-11-04,13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22952",2018-11-05,13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22953",2018-11-06,17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22954",2018-11-07,19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22955",2018-11-08,29,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22956",2018-11-09,22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22957",2018-11-10,8,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22958",2018-11-11,10,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22959",2018-11-12,15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22960",2018-11-13,7,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22961",2018-11-14,21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22962",2018-11-15,6,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22963",2018-11-16,8,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22964",2018-11-17,27,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22965",2018-11-18,26,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22966",2018-11-19,35,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22967",2018-11-20,31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22968",2018-11-21,24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22969",2018-11-22,26,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22970",2018-11-23,6,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22971",2018-11-24,6,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22972",2018-11-25,23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22973",2018-11-26,19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22974",2018-11-27,2,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22975",2018-11-28,13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22976",2018-11-29,18,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22977",2018-11-30,38,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22978",2018-12-01,47,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22979",2018-12-02,11,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22980",2018-12-03,25,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22981",2018-12-04,9,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22982",2018-12-05,7,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22983",2018-12-06,13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22984",2018-12-07,18,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22985",2018-12-08,27,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22986",2018-12-09,13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22987",2018-12-10,30,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22988",2018-12-11,54,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22989",2018-12-12,25,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22990",2018-12-13,36,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22991",2018-12-14,28,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22992",2018-12-15,3,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22993",2018-12-16,9,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22994",2018-12-17,5,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22995",2018-12-18,14,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22996",2018-12-19,17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22997",2018-12-20,14,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22998",2018-12-21,8,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"22999",2018-12-22,7,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"23000",2018-12-23,13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"23001",2018-12-24,9,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"23002",2018-12-25,17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"23003",2018-12-26,23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"23004",2018-12-27,17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"23005",2018-12-28,10,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"23006",2018-12-29,5,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"23007",2018-12-30,20,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"23008",2018-12-31,20,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"23009",2018-01-02,24,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23010",2018-01-05,24,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23011",2018-01-08,38,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23012",2018-01-11,41,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23013",2018-01-14,19,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23014",2018-01-17,41,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23015",2018-01-20,33,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23016",2018-01-23,17,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23017",2018-01-26,55,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23018",2018-01-29,12,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23019",2018-02-01,29,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23020",2018-02-07,18,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23021",2018-02-10,45,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23022",2018-02-13,21,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23023",2018-02-16,18,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23024",2018-02-19,33,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23025",2018-02-22,33,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23026",2018-02-25,30,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23027",2018-02-28,38,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23028",2018-03-03,8,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23029",2018-03-09,24,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23030",2018-03-15,30,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23031",2018-03-18,24,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23032",2018-03-21,10,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23033",2018-03-24,30,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23034",2018-03-27,26,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23035",2018-03-30,15,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23036",2018-04-02,28,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23037",2018-04-05,17,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23038",2018-04-12,53,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23039",2018-04-15,29,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23040",2018-04-17,17,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23041",2018-04-20,15,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23042",2018-04-23,15,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23043",2018-05-02,40,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23044",2018-05-05,53,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23045",2018-05-08,30,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23046",2018-05-11,43,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23047",2018-05-14,57,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23048",2018-05-20,33,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23049",2018-05-23,26,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23050",2018-05-26,21,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23051",2018-05-29,17,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23052",2018-06-01,23,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23053",2018-06-04,22,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23054",2018-06-07,40,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23055",2018-06-10,48,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23056",2018-06-13,37,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23057",2018-06-16,52,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23058",2018-06-19,58,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23059",2018-06-22,33,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23060",2018-06-25,28,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23061",2018-06-28,23,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23062",2018-07-04,53,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23063",2018-07-07,27,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23064",2018-07-10,46,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23065",2018-07-13,53,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23066",2018-07-16,41,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23067",2018-07-19,32,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23068",2018-07-22,24,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23069",2018-07-25,23,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23070",2018-07-28,36,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23071",2018-07-31,28,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23072",2018-08-03,13,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23073",2018-08-06,35,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23074",2018-08-09,31,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23075",2018-08-12,33,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23076",2018-08-15,49,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23077",2018-08-18,29,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23078",2018-08-21,25,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23079",2018-08-24,23,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23080",2018-08-27,56,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23081",2018-08-30,53,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23082",2018-09-02,27,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23083",2018-09-05,43,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23084",2018-09-08,44,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23085",2018-09-11,24,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23086",2018-09-14,9,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23087",2018-09-17,19,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23088",2018-09-20,47,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23089",2018-09-23,26,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23090",2018-09-26,25,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23091",2018-09-29,19,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23092",2018-10-02,38,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23093",2018-10-05,31,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23094",2018-10-08,35,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23095",2018-10-11,10,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23096",2018-10-14,23,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23097",2018-10-17,12,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23098",2018-10-20,30,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23099",2018-10-23,31,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23100",2018-10-26,19,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23101",2018-10-29,12,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23102",2018-11-01,29,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23103",2018-11-04,22,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23104",2018-11-07,18,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23105",2018-11-16,16,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23106",2018-11-19,56,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23107",2018-11-22,31,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23108",2018-11-25,25,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23109",2018-11-28,20,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23110",2018-12-01,47,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23111",2018-12-07,30,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23112",2018-12-16,10,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23113",2018-12-19,66,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23114",2018-12-22,8,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23115",2018-12-25,27,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23116",2018-12-28,12,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23117",2018-12-31,25,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23118",2018-01-08,40,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23119",2018-01-14,20,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23120",2018-01-20,33,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23121",2018-01-26,58,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23122",2018-02-01,37,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23123",2018-02-08,30,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23124",2018-02-14,38,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23125",2018-02-19,35,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23126",2018-02-20,34,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23127",2018-02-25,28,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23128",2018-03-03,9,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23129",2018-03-09,20,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23130",2018-03-15,32,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23131",2018-03-21,11,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23132",2018-03-27,28,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23133",2018-04-02,27,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23134",2018-04-08,18,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23135",2018-04-14,39,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23136",2018-04-20,21,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23137",2018-04-26,13,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23138",2018-05-02,40,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23139",2018-05-08,31,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23140",2018-05-14,59,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23141",2018-05-26,21,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23142",2018-06-01,22,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23143",2018-06-07,38,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23144",2018-06-13,35,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23145",2018-06-19,57,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23146",2018-06-25,28,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23147",2018-07-01,35,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23148",2018-07-07,29,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23149",2018-07-13,52,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23150",2018-07-19,33,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23151",2018-07-25,23,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23152",2018-08-06,35,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23153",2018-08-12,30,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23154",2018-08-24,23,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23155",2018-08-30,52,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23156",2018-09-05,43,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23157",2018-09-11,24,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23158",2018-09-23,26,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23159",2018-09-29,19,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23160",2018-01-01,22,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23161",2018-01-02,27,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23162",2018-01-03,55,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23163",2018-01-04,35,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23164",2018-01-05,30,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23165",2018-01-06,22,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23166",2018-01-07,28,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23167",2018-01-08,42,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23168",2018-01-09,54,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23169",2018-01-10,32,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23170",2018-01-11,56,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23171",2018-01-12,23,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23172",2018-01-13,10,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23173",2018-01-14,22,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23174",2018-01-15,30,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23175",2018-01-16,68,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23176",2018-01-17,54,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23177",2018-01-18,35,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23178",2018-01-19,43,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23179",2018-01-20,42,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23180",2018-01-21,49,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23181",2018-01-22,52,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23182",2018-01-23,23,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23183",2018-01-24,15,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23184",2018-01-25,34,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23185",2018-01-26,60,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23186",2018-01-27,76,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23187",2018-01-28,46,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23188",2018-01-29,13,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23189",2018-01-30,22,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23190",2018-01-31,31,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23191",2018-02-01,49,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23192",2018-02-02,16,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23193",2018-02-03,24,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23194",2018-02-04,36,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23195",2018-02-05,22,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23196",2018-02-06,37,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23197",2018-02-07,29,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23198",2018-02-08,34,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23199",2018-02-09,53,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23200",2018-02-10,56,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23201",2018-02-11,23,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23202",2018-02-12,15,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23203",2018-02-13,28,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23204",2018-02-14,52,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23205",2018-02-15,34,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23206",2018-02-16,23,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23207",2018-02-17,23,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23208",2018-02-18,18,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23209",2018-02-19,46,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23210",2018-02-20,52,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23211",2018-02-21,36,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23212",2018-02-22,39,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23213",2018-02-23,53,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23214",2018-02-24,52,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23215",2018-02-25,34,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23216",2018-02-26,18,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23217",2018-02-27,28,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23218",2018-02-28,50,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23219",2018-03-01,37,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23220",2018-03-02,10,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23221",2018-03-03,12,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23222",2018-03-04,16,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23223",2018-03-05,22,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23224",2018-03-06,25,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23225",2018-03-07,28,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23226",2018-03-08,28,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23227",2018-03-09,32,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23228",2018-03-10,64,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23229",2018-03-11,66,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23230",2018-03-12,40,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23231",2018-03-13,31,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23232",2018-03-14,25,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23233",2018-03-15,42,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23234",2018-03-16,42,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23235",2018-03-17,41,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23236",2018-03-18,30,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23237",2018-03-19,42,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23238",2018-03-20,20,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
"23239",2018-03-21,18,"Hattie Avenue","PM2.5","Forsyth",36.110693332,-80.2264378
